AUTHORS,JOURNAL,NUMB_REF,YEAR,ECONOMICS,FINANCE,BUSINESS,STATISTICS,DK,POLSCIENCE,COMMUNICATION,MEDIA,LAW,GENERAL.SCIENTIFIC,PSYCHOLOGY,MATHEMATICS,SOCIOLOGY,STATISTICAL.DATA,DEMOGRAPHY,HEALTH,MULTIDISC,NATURAL.SCIENCES,URBAN.STUDIES,PHILOSOPHY,OTHER,COMPUTER,AGRICULTURE,EDUCATION,HISTORY,ANTHROPOLOGY,PUBLIC.POL,NR
161,JOURNAL OF POLITICAL ECONOMY,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
162,JOURNAL OF POLITICAL ECONOMY,1,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
163,QUARTERLY JOURNAL OF ECONOMICS,1,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
164,QUARTERLY JOURNAL OF ECONOMICS,13,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,487
165,QUARTERLY JOURNAL OF ECONOMICS,42,1904,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,458
166,QUARTERLY JOURNAL OF ECONOMICS,14,1904,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,486
167,QUARTERLY JOURNAL OF ECONOMICS,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
168,QUARTERLY JOURNAL OF ECONOMICS,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
169,QUARTERLY JOURNAL OF ECONOMICS,79,1904,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,421
170,QUARTERLY JOURNAL OF ECONOMICS,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
171,QUARTERLY JOURNAL OF ECONOMICS,3,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
172,QUARTERLY JOURNAL OF ECONOMICS,2,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
173,QUARTERLY JOURNAL OF ECONOMICS,16,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,484
174,QUARTERLY JOURNAL OF ECONOMICS,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
175,QUARTERLY JOURNAL OF ECONOMICS,30,1904,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,470
176,QUARTERLY JOURNAL OF ECONOMICS,65,1904,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,435
177,QUARTERLY JOURNAL OF ECONOMICS,15,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,485
178,QUARTERLY JOURNAL OF ECONOMICS,46,1904,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,454
179,QUARTERLY JOURNAL OF ECONOMICS,0,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
180,QUARTERLY JOURNAL OF ECONOMICS,13,1904,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,487
181,QUARTERLY JOURNAL OF ECONOMICS,1,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
182,QUARTERLY JOURNAL OF ECONOMICS,1,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
183,JOURNAL OF POLITICAL ECONOMY,1,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
184,JOURNAL OF POLITICAL ECONOMY,1,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
185,JOURNAL OF POLITICAL ECONOMY,1,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
186,JOURNAL OF POLITICAL ECONOMY,83,1905,1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,0,0,0,0,0,0,417
187,JOURNAL OF POLITICAL ECONOMY,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
188,JOURNAL OF POLITICAL ECONOMY,13,1905,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,487
189,JOURNAL OF POLITICAL ECONOMY,6,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,494
190,JOURNAL OF POLITICAL ECONOMY,2,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
191,JOURNAL OF POLITICAL ECONOMY,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
192,JOURNAL OF POLITICAL ECONOMY,1,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
193,QUARTERLY JOURNAL OF ECONOMICS,35,1905,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,465
194,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
195,QUARTERLY JOURNAL OF ECONOMICS,4,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,496
196,QUARTERLY JOURNAL OF ECONOMICS,3,1905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
197,QUARTERLY JOURNAL OF ECONOMICS,13,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,487
198,QUARTERLY JOURNAL OF ECONOMICS,2,1905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
199,QUARTERLY JOURNAL OF ECONOMICS,1,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
200,QUARTERLY JOURNAL OF ECONOMICS,8,1905,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,492
201,QUARTERLY JOURNAL OF ECONOMICS,18,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,482
202,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
203,QUARTERLY JOURNAL OF ECONOMICS,3,1905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,497
204,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
205,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
206,QUARTERLY JOURNAL OF ECONOMICS,2,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
207,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
208,QUARTERLY JOURNAL OF ECONOMICS,1,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
209,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
210,QUARTERLY JOURNAL OF ECONOMICS,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
211,QUARTERLY JOURNAL OF ECONOMICS,5,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,495
212,JOURNAL OF POLITICAL ECONOMY,16,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,484
213,JOURNAL OF POLITICAL ECONOMY,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
214,JOURNAL OF POLITICAL ECONOMY,32,1906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,468
215,JOURNAL OF POLITICAL ECONOMY,3,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
216,JOURNAL OF POLITICAL ECONOMY,40,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,460
217,JOURNAL OF POLITICAL ECONOMY,6,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,494
218,JOURNAL OF POLITICAL ECONOMY,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
219,JOURNAL OF POLITICAL ECONOMY,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
220,JOURNAL OF POLITICAL ECONOMY,14,1906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,486
221,JOURNAL OF POLITICAL ECONOMY,20,1906,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,480
222,JOURNAL OF POLITICAL ECONOMY,24,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,476
223,JOURNAL OF POLITICAL ECONOMY,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
224,JOURNAL OF POLITICAL ECONOMY,20,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,482
225,JOURNAL OF POLITICAL ECONOMY,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
226,JOURNAL OF POLITICAL ECONOMY,2,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
227,JOURNAL OF POLITICAL ECONOMY,6,1906,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,494
228,JOURNAL OF POLITICAL ECONOMY,11,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,489
229,JOURNAL OF POLITICAL ECONOMY,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
230,JOURNAL OF POLITICAL ECONOMY,21,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,479
231,JOURNAL OF POLITICAL ECONOMY,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
232,QUARTERLY JOURNAL OF ECONOMICS,12,1906,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,488
233,QUARTERLY JOURNAL OF ECONOMICS,29,1906,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,471
234,QUARTERLY JOURNAL OF ECONOMICS,4,1906,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,496
235,QUARTERLY JOURNAL OF ECONOMICS,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
236,QUARTERLY JOURNAL OF ECONOMICS,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
237,QUARTERLY JOURNAL OF ECONOMICS,4,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,496
238,QUARTERLY JOURNAL OF ECONOMICS,17,1906,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,483
239,QUARTERLY JOURNAL OF ECONOMICS,6,1906,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,494
240,QUARTERLY JOURNAL OF ECONOMICS,9,1906,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,491
241,QUARTERLY JOURNAL OF ECONOMICS,17,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,483
242,QUARTERLY JOURNAL OF ECONOMICS,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
243,QUARTERLY JOURNAL OF ECONOMICS,95,1906,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,405
244,QUARTERLY JOURNAL OF ECONOMICS,3,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
245,QUARTERLY JOURNAL OF ECONOMICS,3,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
246,QUARTERLY JOURNAL OF ECONOMICS,21,1906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,479
247,QUARTERLY JOURNAL OF ECONOMICS,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
248,QUARTERLY JOURNAL OF ECONOMICS,13,1906,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,487
249,QUARTERLY JOURNAL OF ECONOMICS,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
250,QUARTERLY JOURNAL OF ECONOMICS,16,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,484
251,QUARTERLY JOURNAL OF ECONOMICS,26,1906,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,474
252,JOURNAL OF POLITICAL ECONOMY,32,1907,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,468
253,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
254,JOURNAL OF POLITICAL ECONOMY,3,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
255,JOURNAL OF POLITICAL ECONOMY,14,1907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,487
256,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
257,JOURNAL OF POLITICAL ECONOMY,5,1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,495
258,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
259,JOURNAL OF POLITICAL ECONOMY,6,1907,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,494
260,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
261,JOURNAL OF POLITICAL ECONOMY,1,1907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
262,JOURNAL OF POLITICAL ECONOMY,1,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
263,JOURNAL OF POLITICAL ECONOMY,4,1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,496
264,JOURNAL OF POLITICAL ECONOMY,58,1907,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,442
265,JOURNAL OF POLITICAL ECONOMY,66,1907,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,434
266,JOURNAL OF POLITICAL ECONOMY,6,1907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,494
267,JOURNAL OF POLITICAL ECONOMY,24,1907,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,476
268,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
269,JOURNAL OF POLITICAL ECONOMY,34,1907,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,466
270,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
271,JOURNAL OF POLITICAL ECONOMY,92,1907,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,410
272,JOURNAL OF POLITICAL ECONOMY,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
273,QUARTERLY JOURNAL OF ECONOMICS,10,1907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,490
274,QUARTERLY JOURNAL OF ECONOMICS,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
275,QUARTERLY JOURNAL OF ECONOMICS,11,1907,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,489
276,QUARTERLY JOURNAL OF ECONOMICS,3,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
277,QUARTERLY JOURNAL OF ECONOMICS,18,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,482
278,QUARTERLY JOURNAL OF ECONOMICS,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
279,QUARTERLY JOURNAL OF ECONOMICS,48,1907,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,452
280,QUARTERLY JOURNAL OF ECONOMICS,1,1907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
281,QUARTERLY JOURNAL OF ECONOMICS,4,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,496
282,QUARTERLY JOURNAL OF ECONOMICS,3,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,497
283,QUARTERLY JOURNAL OF ECONOMICS,9,1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,491
284,QUARTERLY JOURNAL OF ECONOMICS,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
285,QUARTERLY JOURNAL OF ECONOMICS,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
286,QUARTERLY JOURNAL OF ECONOMICS,4,1907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,496
287,QUARTERLY JOURNAL OF ECONOMICS,1,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
288,QUARTERLY JOURNAL OF ECONOMICS,26,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,474
289,QUARTERLY JOURNAL OF ECONOMICS,2,1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,498
290,QUARTERLY JOURNAL OF ECONOMICS,15,1907,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,485
291,QUARTERLY JOURNAL OF ECONOMICS,2,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
292,QUARTERLY JOURNAL OF ECONOMICS,5,1907,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,495
293,QUARTERLY JOURNAL OF ECONOMICS,0,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
294,JOURNAL OF POLITICAL ECONOMY,15,1908,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,485
295,JOURNAL OF POLITICAL ECONOMY,27,1908,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,473
296,JOURNAL OF POLITICAL ECONOMY,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
297,JOURNAL OF POLITICAL ECONOMY,20,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,480
298,JOURNAL OF POLITICAL ECONOMY,2,1908,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
299,JOURNAL OF POLITICAL ECONOMY,2,1908,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
300,JOURNAL OF POLITICAL ECONOMY,1,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
301,JOURNAL OF POLITICAL ECONOMY,9,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,491
302,JOURNAL OF POLITICAL ECONOMY,61,1908,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,439
303,JOURNAL OF POLITICAL ECONOMY,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
304,JOURNAL OF POLITICAL ECONOMY,32,1908,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,468
305,JOURNAL OF POLITICAL ECONOMY,1,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
306,JOURNAL OF POLITICAL ECONOMY,9,1908,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,491
307,JOURNAL OF POLITICAL ECONOMY,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
308,JOURNAL OF POLITICAL ECONOMY,21,1908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,479
309,JOURNAL OF POLITICAL ECONOMY,2,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
310,JOURNAL OF POLITICAL ECONOMY,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
311,JOURNAL OF POLITICAL ECONOMY,1,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499
312,JOURNAL OF POLITICAL ECONOMY,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
313,QUARTERLY JOURNAL OF ECONOMICS,42,1908,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,458
314,QUARTERLY JOURNAL OF ECONOMICS,21,1908,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,479
315,QUARTERLY JOURNAL OF ECONOMICS,5,1908,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,495
316,QUARTERLY JOURNAL OF ECONOMICS,2,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,498
317,QUARTERLY JOURNAL OF ECONOMICS,18,1908,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,482
318,QUARTERLY JOURNAL OF ECONOMICS,4,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,496
319,QUARTERLY JOURNAL OF ECONOMICS,7,1908,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493
320,QUARTERLY JOURNAL OF ECONOMICS,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
321,QUARTERLY JOURNAL OF ECONOMICS,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
